"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"CH",202009,56,56,1,100,8606033,0.65,0.65,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202010,376,432,1,100,8606033,4.37,5.02,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202011,2263,2695,1,100,8606033,26.3,31.32,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202012,6558,9253,1,100,8606033,76.2,107.52,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202013,7346,16599,1,100,8606033,85.36,192.88,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202014,6025,22624,1,100,8606033,70.01,262.89,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202015,3599,26223,1,100,8606033,41.82,304.7,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202016,1840,28063,1,100,8606033,21.38,326.09,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202017,1167,29230,1,100,8606033,13.56,339.65,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202018,699,29929,1,100,8606033,8.12,347.77,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202019,402,30331,1,100,8606033,4.67,352.44,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202020,231,30562,1,100,8606033,2.68,355.12,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202021,154,30716,1,100,8606033,1.79,356.91,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202022,126,30842,1,100,8606033,1.46,358.38,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202023,99,30941,1,100,8606033,1.15,359.53,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202024,140,31081,1,100,8606033,1.63,361.15,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202025,171,31252,1,100,8606033,1.99,363.14,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202026,357,31609,1,100,8606033,4.15,367.29,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202027,684,32293,1,100,8606033,7.95,375.24,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202028,635,32928,1,100,8606033,7.38,382.62,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202029,715,33643,1,100,8606033,8.31,390.92,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202030,826,34469,1,100,8606033,9.6,400.52,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202031,1155,35624,1,100,8606033,13.42,413.94,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202032,1100,36724,1,100,8606033,12.78,426.72,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202033,1574,38298,1,100,8606033,18.29,445.01,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202034,1855,40153,1,100,8606033,21.55,466.57,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202035,2092,42245,1,100,8606033,24.31,490.88,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202036,2456,44701,1,100,8606033,28.54,519.41,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202037,2860,47561,1,100,8606033,33.23,552.65,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202038,2905,50466,1,100,8606033,33.76,586.4,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202039,2218,52684,1,100,8606033,25.77,612.18,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202040,3463,56147,1,100,8606033,40.24,652.41,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202041,8748,64895,1,100,8606033,101.65,754.06,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202042,19482,84377,1,100,8606033,226.38,980.44,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202043,39667,124044,1,100,8606033,460.92,1441.36,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202044,55824,179868,1,100,8606033,648.66,2090.02,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202045,51190,231058,1,100,8606033,594.82,2684.84,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202046,39584,270642,1,100,8606033,459.96,3144.79,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202047,30117,300759,1,100,8606033,349.95,3494.75,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202048,26196,326955,1,100,8606033,304.39,3799.14,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202049,27283,354238,1,100,8606033,317.02,4116.16,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202050,30005,384243,1,100,8606033,348.65,4464.81,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202051,29259,413502,1,100,8606033,339.98,4804.79,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202052,23938,437440,1,100,8606033,278.15,5082.95,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202053,23373,460813,1,100,8606033,271.59,5354.53,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202101,21990,482803,1,100,8606033,255.52,5610.05,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202102,15154,497957,1,100,8606033,176.09,5786.14,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202103,13478,511435,1,100,8606033,156.61,5942.75,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202104,11501,522936,1,100,8606033,133.64,6076.39,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202105,10051,532987,1,100,8606033,116.79,6193.18,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202106,7856,540843,1,100,8606033,91.28,6284.46,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202107,6978,547821,1,100,8606033,81.08,6365.55,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202108,7217,555038,1,100,8606033,83.86,6449.41,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"CH",202109,7578,562616,1,100,8606033,88.05,6537.46,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"CH",202110,8781,571397,1,100,8606033,102.03,6639.49,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"CH",202111,10459,581856,1,100,8606033,121.53,6761.02,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"CH",202112,3539,585395,1,100,8606033,41.12,6802.15,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"CHFL",202009,56,56,1,100,8644780,0.65,0.65,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202010,377,433,1,100,8644780,4.36,5.01,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202011,2276,2709,1,100,8644780,26.33,31.34,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202012,6592,9301,1,100,8644780,76.25,107.59,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202013,7363,16664,1,100,8644780,85.17,192.76,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202014,6038,22702,1,100,8644780,69.85,262.61,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202015,3602,26304,1,100,8644780,41.67,304.28,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202016,1841,28145,1,100,8644780,21.3,325.57,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202017,1168,29313,1,100,8644780,13.51,339.08,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202018,699,30012,1,100,8644780,8.09,347.17,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202019,402,30414,1,100,8644780,4.65,351.82,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202020,231,30645,1,100,8644780,2.67,354.49,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202021,154,30799,1,100,8644780,1.78,356.27,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202022,126,30925,1,100,8644780,1.46,357.73,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202023,99,31024,1,100,8644780,1.15,358.88,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202024,140,31164,1,100,8644780,1.62,360.5,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202025,171,31335,1,100,8644780,1.98,362.47,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202026,357,31692,1,100,8644780,4.13,366.6,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202027,686,32378,1,100,8644780,7.94,374.54,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202028,635,33013,1,100,8644780,7.35,381.88,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202029,717,33730,1,100,8644780,8.29,390.18,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202030,826,34556,1,100,8644780,9.55,399.73,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202031,1157,35713,1,100,8644780,13.38,413.12,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202032,1100,36813,1,100,8644780,12.72,425.84,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202033,1582,38395,1,100,8644780,18.3,444.14,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202034,1859,40254,1,100,8644780,21.5,465.65,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202035,2099,42353,1,100,8644780,24.28,489.93,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202036,2456,44809,1,100,8644780,28.41,518.34,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202037,2863,47672,1,100,8644780,33.12,551.45,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202038,2909,50581,1,100,8644780,33.65,585.1,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202039,2222,52803,1,100,8644780,25.7,610.81,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202040,3473,56276,1,100,8644780,40.17,650.98,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202041,8769,65045,1,100,8644780,101.44,752.42,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202042,19560,84605,1,100,8644780,226.26,978.68,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202043,39874,124479,1,100,8644780,461.25,1439.93,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202044,56012,180491,1,100,8644780,647.93,2087.86,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202045,51407,231898,1,100,8644780,594.66,2682.52,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202046,39766,271664,1,100,8644780,460,3142.52,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202047,30277,301941,1,100,8644780,350.23,3492.76,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202048,26326,328267,1,100,8644780,304.53,3797.29,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202049,27406,355673,1,100,8644780,317.02,4114.31,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202050,30176,385849,1,100,8644780,349.07,4463.38,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202051,29502,415351,1,100,8644780,341.27,4804.65,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202052,24204,439555,1,100,8644780,279.98,5084.63,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202053,23559,463114,1,100,8644780,272.52,5357.15,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202101,22101,485215,1,100,8644780,255.66,5612.81,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202102,15200,500415,1,100,8644780,175.83,5788.64,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202103,13542,513957,1,100,8644780,156.65,5945.29,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202104,11546,525503,1,100,8644780,133.56,6078.85,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202105,10082,535585,1,100,8644780,116.63,6195.47,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202106,7872,543457,1,100,8644780,91.06,6286.53,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202107,6988,550445,1,100,8644780,80.83,6367.37,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202108,7245,557690,1,100,8644780,83.81,6451.18,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"CHFL",202109,7596,565286,1,100,8644780,87.87,6539.04,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"CHFL",202110,8803,574089,1,100,8644780,101.83,6640.87,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"CHFL",202111,10481,584570,1,100,8644780,121.24,6762.12,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"CHFL",202112,3548,588118,1,100,8644780,41.04,6803.16,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"AG",202009,5,5,1,100,685845,0.73,0.73,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202010,10,15,1,100,685845,1.46,2.19,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202011,44,59,1,100,685845,6.42,8.6,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202012,193,252,1,100,685845,28.14,36.74,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202013,272,524,1,100,685845,39.66,76.4,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202014,246,770,1,100,685845,35.87,112.27,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202015,149,919,1,100,685845,21.73,134,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202016,100,1019,1,100,685845,14.58,148.58,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202017,71,1090,1,100,685845,10.35,158.93,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202018,39,1129,1,100,685845,5.69,164.61,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202019,32,1161,1,100,685845,4.67,169.28,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202020,21,1182,1,100,685845,3.06,172.34,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202021,11,1193,1,100,685845,1.6,173.95,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202022,13,1206,1,100,685845,1.9,175.84,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202023,5,1211,1,100,685845,0.73,176.57,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202024,11,1222,1,100,685845,1.6,178.17,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202025,10,1232,1,100,685845,1.46,179.63,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202026,37,1269,1,100,685845,5.39,185.03,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202027,65,1334,1,100,685845,9.48,194.5,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202028,57,1391,1,100,685845,8.31,202.82,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202029,72,1463,1,100,685845,10.5,213.31,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202030,70,1533,1,100,685845,10.21,223.52,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202031,77,1610,1,100,685845,11.23,234.75,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202032,79,1689,1,100,685845,11.52,246.27,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202033,120,1809,1,100,685845,17.5,263.76,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202034,134,1943,1,100,685845,19.54,283.3,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202035,149,2092,1,100,685845,21.73,305.03,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202036,130,2222,1,100,685845,18.95,323.98,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202037,133,2355,1,100,685845,19.39,343.37,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202038,146,2501,1,100,685845,21.29,364.66,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202039,83,2584,1,100,685845,12.1,376.76,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202040,106,2690,1,100,685845,15.46,392.22,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202041,348,3038,1,100,685845,50.74,442.96,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202042,852,3890,1,100,685845,124.23,567.18,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202043,1879,5769,1,100,685845,273.97,841.15,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202044,2543,8312,1,100,685845,370.78,1211.94,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202045,2423,10735,1,100,685845,353.29,1565.22,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202046,2060,12795,1,100,685845,300.36,1865.58,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202047,2136,14931,1,100,685845,311.44,2177.02,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202048,2174,17105,1,100,685845,316.98,2494,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202049,2288,19393,1,100,685845,333.6,2827.61,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202050,2716,22109,1,100,685845,396.01,3223.61,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202051,2832,24941,1,100,685845,412.92,3636.54,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202052,2344,27285,1,100,685845,341.77,3978.3,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202053,2081,29366,1,100,685845,303.42,4281.73,"COVID19Cases","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
