"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"male","GL",202020,0,7,NA,NA,20546,0,34.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202021,0,7,NA,NA,20546,0,34.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202022,0,7,NA,NA,20546,0,34.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202023,0,7,NA,NA,20546,0,34.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202024,1,8,1,100,20546,4.87,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202025,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202026,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202027,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202028,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202029,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202030,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202031,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202032,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202033,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202034,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202035,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202036,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202037,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202038,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202039,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202040,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202041,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202042,0,8,NA,NA,20546,0,38.94,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202043,1,9,1,100,20546,4.87,43.8,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202044,0,9,NA,NA,20546,0,43.8,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202045,1,10,1,100,20546,4.87,48.67,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202046,1,11,1,100,20546,4.87,53.54,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202047,1,12,0.333,33.3,20546,4.87,58.41,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202048,1,13,1,100,20546,4.87,63.27,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202049,1,14,1,100,20546,4.87,68.14,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202050,4,18,0.667,66.7,20546,19.47,87.61,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202051,0,18,0,0,20546,0,87.61,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202052,1,19,1,100,20546,4.87,92.48,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202053,1,20,0.5,50,20546,4.87,97.34,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202101,2,22,0.667,66.7,20546,9.73,107.08,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202102,6,28,0.75,75,20546,29.2,136.28,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202103,4,32,0.571,57.1,20546,19.47,155.75,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202104,5,37,0.833,83.3,20546,24.34,180.08,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202105,1,38,0.5,50,20546,4.87,184.95,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202106,0,38,NA,NA,20546,0,184.95,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202107,1,39,1,100,20546,4.87,189.82,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202108,1,40,1,100,20546,4.87,194.69,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GL",202109,1,41,1,100,20546,4.87,199.55,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GL",202110,0,41,NA,NA,20546,0,199.55,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GL",202111,1,42,1,100,20546,4.87,204.42,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GL",202112,0,42,NA,NA,20546,0,204.42,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"male","GR",202009,0,0,NA,NA,99707,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202010,0,0,NA,NA,99707,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202011,0,0,NA,NA,99707,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202012,3,3,0.5,50,99707,3.01,3.01,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202013,5,8,0.556,55.6,99707,5.01,8.02,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202014,14,22,0.824,82.4,99707,14.04,22.06,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202015,1,23,0.5,50,99707,1,23.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202016,2,25,0.4,40,99707,2.01,25.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202017,0,25,0,0,99707,0,25.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202018,0,25,0,0,99707,0,25.07,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202019,2,27,1,100,99707,2.01,27.08,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202020,2,29,1,100,99707,2.01,29.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202021,0,29,NA,NA,99707,0,29.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202022,0,29,NA,NA,99707,0,29.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202023,0,29,NA,NA,99707,0,29.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202024,1,30,1,100,99707,1,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202025,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202026,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202027,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202028,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202029,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202030,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202031,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202032,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202033,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202034,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202035,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202036,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202037,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202038,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202039,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202040,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202041,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202042,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202043,0,30,NA,NA,99707,0,30.09,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202044,3,33,0.75,75,99707,3.01,33.1,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202045,4,37,0.444,44.4,99707,4.01,37.11,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202046,5,42,0.385,38.5,99707,5.01,42.12,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202047,2,44,0.2,20,99707,2.01,44.13,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202048,8,52,0.8,80,99707,8.02,52.15,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202049,2,54,0.4,40,99707,2.01,54.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202050,5,59,0.357,35.7,99707,5.01,59.17,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202051,7,66,0.538,53.8,99707,7.02,66.19,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202052,4,70,0.667,66.7,99707,4.01,70.21,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202053,3,73,0.375,37.5,99707,3.01,73.21,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202101,6,79,0.75,75,99707,6.02,79.23,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202102,4,83,0.667,66.7,99707,4.01,83.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202103,1,84,0.5,50,99707,1,84.25,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202104,4,88,0.5,50,99707,4.01,88.26,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202105,0,88,NA,NA,99707,0,88.26,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202106,3,91,1,100,99707,3.01,91.27,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202107,0,91,0,0,99707,0,91.27,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202108,0,91,NA,NA,99707,0,91.27,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GR",202109,1,92,0.5,50,99707,1,92.27,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GR",202110,1,93,0.5,50,99707,1,93.27,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GR",202111,1,94,1,100,99707,1,94.28,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GR",202112,0,94,NA,NA,99707,0,94.28,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"male","JU",202009,0,0,NA,NA,36400,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202010,0,0,NA,NA,36400,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202011,0,0,NA,NA,36400,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202012,0,0,NA,NA,36400,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202013,0,0,NA,NA,36400,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202014,0,0,NA,NA,36400,0,0,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202015,2,2,1,100,36400,5.49,5.49,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202016,0,2,0,0,36400,0,5.49,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202017,0,2,NA,NA,36400,0,5.49,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202018,1,3,1,100,36400,2.75,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202019,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202020,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202021,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202022,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202023,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202024,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202025,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202026,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202027,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202028,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202029,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202030,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202031,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202032,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202033,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202034,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202035,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202036,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202037,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202038,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202039,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202040,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202041,0,3,NA,NA,36400,0,8.24,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202042,2,5,0.667,66.7,36400,5.49,13.74,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202043,3,8,0.375,37.5,36400,8.24,21.98,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202044,3,11,0.5,50,36400,8.24,30.22,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202045,0,11,0,0,36400,0,30.22,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202046,2,13,0.4,40,36400,5.49,35.71,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202047,4,17,0.571,57.1,36400,10.99,46.7,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202048,5,22,0.833,83.3,36400,13.74,60.44,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202049,2,24,0.667,66.7,36400,5.49,65.93,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202050,2,26,0.5,50,36400,5.49,71.43,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202051,1,27,1,100,36400,2.75,74.18,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202052,0,27,NA,NA,36400,0,74.18,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202053,0,27,NA,NA,36400,0,74.18,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202101,1,28,1,100,36400,2.75,76.92,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202102,1,29,0.5,50,36400,2.75,79.67,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202103,1,30,0.333,33.3,36400,2.75,82.42,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202104,1,31,1,100,36400,2.75,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202105,0,31,NA,NA,36400,0,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202106,0,31,0,0,36400,0,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202107,0,31,NA,NA,36400,0,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"male","JU",202108,0,31,NA,NA,36400,0,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"male","JU",202109,0,31,NA,NA,36400,0,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"male","JU",202110,0,31,NA,NA,36400,0,85.16,"COVID19Death","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
