"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"CH",2020-02-24,5,5,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,NA,NA,NA,NA,TRUE,1,8606033,0.06,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",5,0,83
"CH",2020-02-25,4,9,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,NA,NA,NA,NA,TRUE,1,8606033,0.05,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",4,0,83
"CH",2020-02-26,9,18,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,NA,NA,NA,NA,TRUE,1,8606033,0.1,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",9,0,83
"CH",2020-02-27,5,23,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,NA,NA,7.43,NA,TRUE,1,8606033,0.06,0.09,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",5,0,83
"CH",2020-02-28,5,28,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,NA,NA,8.57,NA,TRUE,1,8606033,0.06,0.1,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",5,0,83
"CH",2020-02-29,14,42,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,NA,NA,10.43,NA,TRUE,1,8606033,0.16,0.12,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",14,0,83
"CH",2020-03-01,10,52,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,52,NA,11,11.64,TRUE,1,8606033,0.12,0.13,0.14,0.6,NA,NA,NA,NA,NA,0.6,NA,NA,NA,"COVID19Hosp","","2021-03-24_07-49-49","day",10,0,83
"CH",2020-03-02,13,65,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,60,NA,12.86,13.36,TRUE,1,8606033,0.15,0.15,0.16,0.76,NA,NA,NA,NA,NA,0.7,NA,8,0.1,"COVID19Hosp","","2021-03-24_07-49-49","day",13,0,83
"CH",2020-03-03,17,82,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,73,NA,15.57,16.07,TRUE,1,8606033,0.2,0.18,0.19,0.95,NA,NA,NA,NA,NA,0.85,NA,13,0.15,"COVID19Hosp","","2021-03-24_07-49-49","day",17,0,83
"CH",2020-03-04,13,95,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,77,NA,14.71,18.93,TRUE,1,8606033,0.15,0.17,0.22,1.1,NA,NA,NA,NA,NA,0.89,NA,4,0.04,"COVID19Hosp","","2021-03-24_07-49-49","day",13,0,83
"CH",2020-03-05,18,113,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,90,NA,15.86,22.29,TRUE,1,8606033,0.21,0.18,0.26,1.31,NA,NA,NA,NA,NA,1.05,NA,13,0.16,"COVID19Hosp","","2021-03-24_07-49-49","day",18,0,83
"CH",2020-03-06,24,137,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,109,NA,18.14,25.93,TRUE,1,8606033,0.28,0.21,0.3,1.59,NA,NA,NA,NA,NA,1.27,NA,19,0.22,"COVID19Hosp","","2021-03-24_07-49-49","day",24,0,83
"CH",2020-03-07,8,145,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,103,NA,21.71,29.57,TRUE,1,8606033,0.09,0.25,0.34,1.68,NA,NA,NA,NA,NA,1.2,NA,-6,-0.0700000000000001,"COVID19Hosp","","2021-03-24_07-49-49","day",8,0,83
"CH",2020-03-08,18,163,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,111,163,26.86,32.79,TRUE,1,8606033,0.21,0.31,0.38,1.89,NA,NA,NA,NA,NA,1.29,1.89,8,0.0900000000000001,"COVID19Hosp","","2021-03-24_07-49-49","day",18,0,83
"CH",2020-03-09,29,192,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,127,187,31.71,40.43,TRUE,1,8606033,0.34,0.37,0.47,2.23,NA,NA,NA,NA,NA,1.48,2.17,16,0.19,"COVID19Hosp","","2021-03-24_07-49-49","day",29,0,83
"CH",2020-03-10,42,234,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,152,225,36.29,46.21,TRUE,1,8606033,0.49,0.42,0.54,2.72,NA,NA,NA,NA,NA,1.77,2.61,25,0.29,"COVID19Hosp","","2021-03-24_07-49-49","day",42,0,83
"CH",2020-03-11,49,283,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,188,265,44.43,53.29,TRUE,1,8606033,0.57,0.52,0.62,3.29,NA,NA,NA,NA,NA,2.18,3.08,36,0.41,"COVID19Hosp","","2021-03-24_07-49-49","day",49,0,83
"CH",2020-03-12,52,335,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,222,312,49.71,59.86,TRUE,1,8606033,0.6,0.58,0.7,3.89,NA,NA,NA,NA,NA,2.58,3.63,34,0.4,"COVID19Hosp","","2021-03-24_07-49-49","day",52,0,83
"CH",2020-03-13,56,391,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,254,363,62.71,68.36,TRUE,1,8606033,0.65,0.73,0.79,4.54,NA,NA,NA,NA,NA,2.95,4.22,32,0.37,"COVID19Hosp","","2021-03-24_07-49-49","day",56,0,83
"CH",2020-03-14,65,456,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,311,414,70.71,76.21,TRUE,1,8606033,0.76,0.82,0.89,5.3,NA,NA,NA,NA,NA,3.61,4.81,57,0.66,"COVID19Hosp","","2021-03-24_07-49-49","day",65,0,83
"CH",2020-03-15,55,511,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,348,459,79.71,84.57,TRUE,1,8606033,0.64,0.93,0.98,5.94,NA,NA,NA,NA,NA,4.04,5.33,37,0.43,"COVID19Hosp","","2021-03-24_07-49-49","day",55,0,83
"CH",2020-03-16,120,631,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,439,566,88,94.14,TRUE,1,8606033,1.39,1.02,1.09,7.33,NA,NA,NA,NA,NA,5.1,6.58,91,1.06,"COVID19Hosp","","2021-03-24_07-49-49","day",120,0,83
"CH",2020-03-17,98,729,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,495,647,100.43,104.07,TRUE,1,8606033,1.14,1.17,1.21,8.47,NA,NA,NA,NA,NA,5.75,7.52,56,0.65,"COVID19Hosp","","2021-03-24_07-49-49","day",98,0,83
"CH",2020-03-18,112,841,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,558,746,108,114.79,TRUE,1,8606033,1.3,1.25,1.33,9.77,NA,NA,NA,NA,NA,6.48,8.67,63,0.73,"COVID19Hosp","","2021-03-24_07-49-49","day",112,0,83
"CH",2020-03-19,110,951,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,616,838,119.43,122.86,TRUE,1,8606033,1.28,1.39,1.43,11.05,NA,NA,NA,NA,NA,7.16,9.74,58,0.68,"COVID19Hosp","","2021-03-24_07-49-49","day",110,0,83
"CH",2020-03-20,143,1094,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,703,957,125.57,133.79,TRUE,1,8606033,1.66,1.46,1.55,12.71,NA,NA,NA,NA,NA,8.17,11.12,87,1.01,"COVID19Hosp","","2021-03-24_07-49-49","day",143,0,83
"CH",2020-03-21,118,1212,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,756,1067,137.43,137.86,TRUE,1,8606033,1.37,1.6,1.6,14.08,NA,NA,NA,NA,NA,8.78,12.4,53,0.609999999999999,"COVID19Hosp","","2021-03-24_07-49-49","day",118,0,83
"CH",2020-03-22,135,1347,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,836,1184,149.86,142.64,TRUE,1,8606033,1.57,1.74,1.66,15.65,NA,NA,NA,NA,NA,9.71,13.76,80,0.930000000000001,"COVID19Hosp","","2021-03-24_07-49-49","day",135,0,83
"CH",2020-03-23,163,1510,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,879,1318,157.71,145.93,TRUE,1,8606033,1.89,1.83,1.7,17.55,NA,NA,NA,NA,NA,10.21,15.31,43,0.5,"COVID19Hosp","","2021-03-24_07-49-49","day",163,0,83
"CH",2020-03-24,181,1691,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,962,1457,167.14,147.86,TRUE,1,8606033,2.1,1.94,1.72,19.65,NA,NA,NA,NA,NA,11.18,16.93,83,0.969999999999999,"COVID19Hosp","","2021-03-24_07-49-49","day",181,0,83
"CH",2020-03-25,199,1890,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1049,1607,167.71,146.79,TRUE,1,8606033,2.31,1.95,1.71,21.96,NA,NA,NA,NA,NA,12.19,18.67,87,1.01,"COVID19Hosp","","2021-03-24_07-49-49","day",199,0,83
"CH",2020-03-26,165,2055,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1104,1720,165.86,145.64,TRUE,1,8606033,1.92,1.93,1.69,23.88,NA,NA,NA,NA,NA,12.83,19.99,55,0.640000000000001,"COVID19Hosp","","2021-03-24_07-49-49","day",165,0,83
"CH",2020-03-27,209,2264,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1170,1873,166.29,140.79,TRUE,1,8606033,2.43,1.93,1.64,26.31,NA,NA,NA,NA,NA,13.6,21.76,66,0.77,"COVID19Hosp","","2021-03-24_07-49-49","day",209,0,83
"CH",2020-03-28,122,2386,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1174,1930,158.29,136.5,TRUE,1,8606033,1.42,1.84,1.59,27.72,NA,NA,NA,NA,NA,13.64,22.43,4,0.0400000000000009,"COVID19Hosp","","2021-03-24_07-49-49","day",122,0,83
"CH",2020-03-29,122,2508,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1161,1997,143.71,130.43,TRUE,1,8606033,1.42,1.67,1.52,29.14,NA,NA,NA,NA,NA,13.49,23.2,-13,-0.15,"COVID19Hosp","","2021-03-24_07-49-49","day",122,0,83
"CH",2020-03-30,166,2674,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1164,2043,133.57,123.86,TRUE,1,8606033,1.93,1.55,1.44,31.07,NA,NA,NA,NA,NA,13.53,23.74,3,0.0399999999999991,"COVID19Hosp","","2021-03-24_07-49-49","day",166,0,83
"CH",2020-03-31,125,2799,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1108,2070,114.43,115,TRUE,1,8606033,1.45,1.33,1.34,32.52,NA,NA,NA,NA,NA,12.87,24.05,-56,-0.66,"COVID19Hosp","","2021-03-24_07-49-49","day",125,0,83
"CH",2020-04-01,97,2896,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,1006,2055,105.29,105,TRUE,1,8606033,1.13,1.22,1.22,33.65,NA,NA,NA,NA,NA,11.69,23.88,-102,-1.18,"COVID19Hosp","","2021-03-24_07-49-49","day",97,0,83
"CH",2020-04-02,94,2990,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,935,2039,95,97.29,TRUE,1,8606033,1.09,1.1,1.13,34.74,NA,NA,NA,NA,NA,10.86,23.69,-71,-0.83,"COVID19Hosp","","2021-03-24_07-49-49","day",94,0,83
"CH",2020-04-03,75,3065,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,801,1971,81.43,85.36,TRUE,1,8606033,0.87,0.95,0.99,35.61,NA,NA,NA,NA,NA,9.31,22.9,-134,-1.55,"COVID19Hosp","","2021-03-24_07-49-49","day",75,0,83
"CH",2020-04-04,58,3123,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,737,1911,71.71,79.71,TRUE,1,8606033,0.67,0.83,0.93,36.29,NA,NA,NA,NA,NA,8.56,22.21,-64,-0.75,"COVID19Hosp","","2021-03-24_07-49-49","day",58,0,83
"CH",2020-04-05,50,3173,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,665,1826,66.29,73.36,TRUE,1,8606033,0.58,0.77,0.85,36.87,NA,NA,NA,NA,NA,7.73,21.22,-72,-0.83,"COVID19Hosp","","2021-03-24_07-49-49","day",50,0,83
"CH",2020-04-06,71,3244,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,570,1734,61,63.43,TRUE,1,8606033,0.83,0.71,0.74,37.69,NA,NA,NA,NA,NA,6.62,20.15,-95,-1.11,"COVID19Hosp","","2021-03-24_07-49-49","day",71,0,83
"CH",2020-04-07,57,3301,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,502,1610,56.29,58.21,TRUE,1,8606033,0.66,0.65,0.68,38.36,NA,NA,NA,NA,NA,5.83,18.71,-68,-0.79,"COVID19Hosp","","2021-03-24_07-49-49","day",57,0,83
"CH",2020-04-08,59,3360,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,464,1470,54.14,53.57,TRUE,1,8606033,0.69,0.63,0.62,39.04,NA,NA,NA,NA,NA,5.39,17.08,-38,-0.44,"COVID19Hosp","","2021-03-24_07-49-49","day",59,0,83
"CH",2020-04-09,57,3417,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,427,1362,51.71,49.57,TRUE,1,8606033,0.66,0.6,0.58,39.7,NA,NA,NA,NA,NA,4.96,15.83,-37,-0.43,"COVID19Hosp","","2021-03-24_07-49-49","day",57,0,83
"CH",2020-04-10,42,3459,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,394,1195,45.43,46.5,TRUE,1,8606033,0.49,0.53,0.54,40.19,NA,NA,NA,NA,NA,4.58,13.89,-33,-0.38,"COVID19Hosp","","2021-03-24_07-49-49","day",42,0,83
"CH",2020-04-11,43,3502,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,379,1116,44.71,43.29,TRUE,1,8606033,0.5,0.52,0.5,40.69,NA,NA,NA,NA,NA,4.4,12.97,-15,-0.18,"COVID19Hosp","","2021-03-24_07-49-49","day",43,0,83
"CH",2020-04-12,33,3535,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,362,1027,40.86,41.43,TRUE,1,8606033,0.38,0.47,0.48,41.08,NA,NA,NA,NA,NA,4.21,11.93,-17,-0.19,"COVID19Hosp","","2021-03-24_07-49-49","day",33,0,83
"CH",2020-04-13,27,3562,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,318,888,38.14,38,TRUE,1,8606033,0.31,0.44,0.44,41.39,NA,NA,NA,NA,NA,3.7,10.32,-44,-0.51,"COVID19Hosp","","2021-03-24_07-49-49","day",27,0,83
"CH",2020-04-14,52,3614,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,313,815,36.71,35.29,TRUE,1,8606033,0.6,0.43,0.41,41.99,NA,NA,NA,NA,NA,3.64,9.47,-5,-0.0600000000000001,"COVID19Hosp","","2021-03-24_07-49-49","day",52,0,83
"CH",2020-04-15,32,3646,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,286,750,32.43,32.57,TRUE,1,8606033,0.37,0.38,0.38,42.37,NA,NA,NA,NA,NA,3.32,8.71,-27,-0.32,"COVID19Hosp","","2021-03-24_07-49-49","day",32,0,83
"CH",2020-04-16,38,3684,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,267,694,31.14,29.14,TRUE,1,8606033,0.44,0.36,0.34,42.81,NA,NA,NA,NA,NA,3.1,8.06,-19,-0.22,"COVID19Hosp","","2021-03-24_07-49-49","day",38,0,83
"CH",2020-04-17,32,3716,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,257,651,30.57,27.07,TRUE,1,8606033,0.37,0.36,0.31,43.18,NA,NA,NA,NA,NA,2.99,7.56,-10,-0.11,"COVID19Hosp","","2021-03-24_07-49-49","day",32,0,83
"CH",2020-04-18,13,3729,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,227,606,25.86,25.07,TRUE,1,8606033,0.15,0.3,0.29,43.33,NA,NA,NA,NA,NA,2.64,7.04,-30,-0.35,"COVID19Hosp","","2021-03-24_07-49-49","day",13,0,83
"CH",2020-04-19,24,3753,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,218,580,24.29,23.14,TRUE,1,8606033,0.28,0.28,0.27,43.61,NA,NA,NA,NA,NA,2.53,6.74,-9,-0.11,"COVID19Hosp","","2021-03-24_07-49-49","day",24,0,83
"CH",2020-04-20,23,3776,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,214,532,20.14,22.14,TRUE,1,8606033,0.27,0.23,0.26,43.88,NA,NA,NA,NA,NA,2.49,6.18,-4,-0.0399999999999996,"COVID19Hosp","","2021-03-24_07-49-49","day",23,0,83
"CH",2020-04-21,19,3795,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,181,494,17.43,19.5,TRUE,1,8606033,0.22,0.2,0.23,44.1,NA,NA,NA,NA,NA,2.1,5.74,-33,-0.39,"COVID19Hosp","","2021-03-24_07-49-49","day",19,0,83
"CH",2020-04-22,21,3816,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,170,456,17.71,18,TRUE,1,8606033,0.24,0.21,0.21,44.34,NA,NA,NA,NA,NA,1.98,5.3,-11,-0.12,"COVID19Hosp","","2021-03-24_07-49-49","day",21,0,83
"CH",2020-04-23,9,3825,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,141,408,15.14,15.57,TRUE,1,8606033,0.1,0.18,0.18,44.45,NA,NA,NA,NA,NA,1.64,4.74,-29,-0.34,"COVID19Hosp","","2021-03-24_07-49-49","day",9,0,83
"CH",2020-04-24,13,3838,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,122,379,13.71,13.79,TRUE,1,8606033,0.15,0.16,0.16,44.6,NA,NA,NA,NA,NA,1.42,4.4,-19,-0.22,"COVID19Hosp","","2021-03-24_07-49-49","day",13,0,83
"CH",2020-04-25,15,3853,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,124,351,13.14,13.36,TRUE,1,8606033,0.17,0.15,0.16,44.77,NA,NA,NA,NA,NA,1.44,4.08,2,0.02,"COVID19Hosp","","2021-03-24_07-49-49","day",15,0,83
"CH",2020-04-26,6,3859,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,106,324,11.71,12.14,TRUE,1,8606033,0.07,0.14,0.14,44.84,NA,NA,NA,NA,NA,1.23,3.76,-18,-0.21,"COVID19Hosp","","2021-03-24_07-49-49","day",6,0,83
"CH",2020-04-27,13,3872,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,96,310,11,10.79,TRUE,1,8606033,0.15,0.13,0.13,44.99,NA,NA,NA,NA,NA,1.12,3.6,-10,-0.11,"COVID19Hosp","","2021-03-24_07-49-49","day",13,0,83
"CH",2020-04-28,15,3887,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,92,273,10.14,9.86,TRUE,1,8606033,0.17,0.12,0.11,45.17,NA,NA,NA,NA,NA,1.07,3.17,-4,-0.05,"COVID19Hosp","","2021-03-24_07-49-49","day",15,0,83
"CH",2020-04-29,11,3898,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,82,252,9,8.57,TRUE,1,8606033,0.13,0.1,0.1,45.29,NA,NA,NA,NA,NA,0.95,2.93,-10,-0.12,"COVID19Hosp","","2021-03-24_07-49-49","day",11,0,83
"CH",2020-04-30,4,3902,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,77,218,9.14,8.43,TRUE,1,8606033,0.05,0.11,0.1,45.34,NA,NA,NA,NA,NA,0.89,2.53,-5,-0.0599999999999999,"COVID19Hosp","","2021-03-24_07-49-49","day",4,0,83
"CH",2020-05-01,7,3909,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,71,193,7.86,7.71,TRUE,1,8606033,0.08,0.09,0.09,45.42,NA,NA,NA,NA,NA,0.83,2.24,-6,-0.0600000000000001,"COVID19Hosp","","2021-03-24_07-49-49","day",7,0,83
"CH",2020-05-02,7,3916,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,63,187,6.57,6.79,TRUE,1,8606033,0.08,0.08,0.08,45.5,NA,NA,NA,NA,NA,0.73,2.17,-8,-0.1,"COVID19Hosp","","2021-03-24_07-49-49","day",7,0,83
"CH",2020-05-03,7,3923,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,64,170,5.43,6.79,TRUE,1,8606033,0.08,0.06,0.08,45.58,NA,NA,NA,NA,NA,0.74,1.98,1,0.01,"COVID19Hosp","","2021-03-24_07-49-49","day",7,0,83
"CH",2020-05-04,4,3927,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,55,151,5.86,6.21,TRUE,1,8606033,0.05,0.07,0.07,45.63,NA,NA,NA,NA,NA,0.64,1.75,-9,-0.1,"COVID19Hosp","","2021-03-24_07-49-49","day",4,0,83
"CH",2020-05-05,6,3933,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,46,138,5.29,5.21,TRUE,1,8606033,0.07,0.06,0.06,45.7,NA,NA,NA,NA,NA,0.53,1.6,-9,-0.11,"COVID19Hosp","","2021-03-24_07-49-49","day",6,0,83
"CH",2020-05-06,3,3936,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,38,120,4.57,4.79,TRUE,1,8606033,0.03,0.05,0.06,45.74,NA,NA,NA,NA,NA,0.44,1.39,-8,-0.09,"COVID19Hosp","","2021-03-24_07-49-49","day",3,0,83
"CH",2020-05-07,7,3943,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,41,118,4.43,4.71,TRUE,1,8606033,0.08,0.05,0.05,45.82,NA,NA,NA,NA,NA,0.48,1.37,3,0.04,"COVID19Hosp","","2021-03-24_07-49-49","day",7,0,83
"CH",2020-05-08,3,3946,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,37,108,4.57,4.43,TRUE,1,8606033,0.03,0.05,0.05,45.85,NA,NA,NA,NA,NA,0.43,1.25,-4,-0.05,"COVID19Hosp","","2021-03-24_07-49-49","day",3,0,83
"CH",2020-05-09,2,3948,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,32,95,3.86,4.14,TRUE,1,8606033,0.02,0.04,0.05,45.87,NA,NA,NA,NA,NA,0.37,1.1,-5,-0.06,"COVID19Hosp","","2021-03-24_07-49-49","day",2,0,83
"CH",2020-05-10,6,3954,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,31,95,4.14,4,TRUE,1,8606033,0.07,0.05,0.05,45.94,NA,NA,NA,NA,NA,0.36,1.1,-1,-0.01,"COVID19Hosp","","2021-03-24_07-49-49","day",6,0,83
"CH",2020-05-11,5,3959,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,32,87,3.57,3.93,TRUE,1,8606033,0.06,0.04,0.05,46,NA,NA,NA,NA,NA,0.37,1.01,1,0.01,"COVID19Hosp","","2021-03-24_07-49-49","day",5,0,83
"CH",2020-05-12,1,3960,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,27,73,3.57,3.64,TRUE,1,8606033,0.01,0.04,0.04,46.01,NA,NA,NA,NA,NA,0.31,0.85,-5,-0.06,"COVID19Hosp","","2021-03-24_07-49-49","day",1,0,83
"CH",2020-05-13,5,3965,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,29,67,3.71,3.57,TRUE,1,8606033,0.06,0.04,0.04,46.07,NA,NA,NA,NA,NA,0.34,0.78,2,0.03,"COVID19Hosp","","2021-03-24_07-49-49","day",5,0,83
"CH",2020-05-14,3,3968,FALSE,24297,0,FALSE,23973,0,FALSE,23389,0,FALSE,4018,0,FALSE,4888,0,25,66,3.57,3.29,TRUE,1,8606033,0.03,0.04,0.04,46.11,NA,NA,NA,NA,NA,0.29,0.77,-4,-0.05,"COVID19Hosp","","2021-03-24_07-49-49","day",3,0,83
