"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"CH",202009,52,52,1,100,8606033,0.6,0.6,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202010,111,163,1,100,8606033,1.29,1.89,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202011,348,511,1,100,8606033,4.04,5.94,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202012,836,1347,1,100,8606033,9.71,15.65,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202013,1161,2508,1,100,8606033,13.49,29.14,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202014,665,3173,1,100,8606033,7.73,36.87,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202015,362,3535,1,100,8606033,4.21,41.08,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202016,218,3753,1,100,8606033,2.53,43.61,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202017,106,3859,1,100,8606033,1.23,44.84,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202018,64,3923,1,100,8606033,0.74,45.58,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202019,31,3954,1,100,8606033,0.36,45.94,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202020,25,3979,1,100,8606033,0.29,46.24,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202021,15,3994,1,100,8606033,0.17,46.41,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202022,19,4013,1,100,8606033,0.22,46.63,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202023,5,4018,1,100,8606033,0.06,46.69,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202024,7,4025,1,100,8606033,0.08,46.77,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202025,17,4042,1,100,8606033,0.2,46.97,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202026,17,4059,1,100,8606033,0.2,47.16,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202027,38,4097,1,100,8606033,0.44,47.61,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202028,54,4151,1,100,8606033,0.63,48.23,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202029,35,4186,1,100,8606033,0.41,48.64,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202030,58,4244,1,100,8606033,0.67,49.31,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202031,62,4306,1,100,8606033,0.72,50.03,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202032,49,4355,1,100,8606033,0.57,50.6,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202033,53,4408,1,100,8606033,0.62,51.22,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202034,51,4459,1,100,8606033,0.59,51.81,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202035,44,4503,1,100,8606033,0.51,52.32,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202036,72,4575,1,100,8606033,0.84,53.16,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202037,100,4675,1,100,8606033,1.16,54.32,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202038,103,4778,1,100,8606033,1.2,55.52,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202039,110,4888,1,100,8606033,1.28,56.8,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202040,161,5049,1,100,8606033,1.87,58.67,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202041,272,5321,1,100,8606033,3.16,61.83,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202042,626,5947,1,100,8606033,7.27,69.1,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202043,1174,7121,1,100,8606033,13.64,82.74,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202044,1568,8689,1,100,8606033,18.22,100.96,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202045,1602,10291,1,100,8606033,18.61,119.58,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202046,1460,11751,1,100,8606033,16.96,136.54,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202047,1269,13020,1,100,8606033,14.75,151.29,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202048,1171,14191,1,100,8606033,13.61,164.9,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202049,1126,15317,1,100,8606033,13.08,177.98,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202050,1187,16504,1,100,8606033,13.79,191.77,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202051,1120,17624,1,100,8606033,13.01,204.79,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202052,1077,18701,1,100,8606033,12.51,217.3,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202053,1102,19803,1,100,8606033,12.8,230.11,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202101,924,20727,1,100,8606033,10.74,240.84,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202102,659,21386,1,100,8606033,7.66,248.5,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202103,518,21904,1,100,8606033,6.02,254.52,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202104,434,22338,1,100,8606033,5.04,259.56,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202105,387,22725,1,100,8606033,4.5,264.06,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202106,298,23023,1,100,8606033,3.46,267.52,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202107,287,23310,1,100,8606033,3.33,270.86,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202108,262,23572,1,100,8606033,3.04,273.9,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"CH",202109,308,23880,1,100,8606033,3.58,277.48,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"CH",202110,311,24191,1,100,8606033,3.61,281.09,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"CH",202111,295,24486,1,100,8606033,3.43,284.52,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"CH",202112,48,24534,1,100,8606033,0.56,285.08,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"CHFL",202009,52,52,1,100,8644780,0.6,0.6,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202010,112,164,1,100,8644780,1.3,1.9,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202011,348,512,1,100,8644780,4.03,5.92,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202012,836,1348,1,100,8644780,9.67,15.59,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202013,1164,2512,1,100,8644780,13.46,29.06,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202014,669,3181,1,100,8644780,7.74,36.8,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202015,363,3544,1,100,8644780,4.2,41,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202016,218,3762,1,100,8644780,2.52,43.52,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202017,106,3868,1,100,8644780,1.23,44.74,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202018,64,3932,1,100,8644780,0.74,45.48,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202019,31,3963,1,100,8644780,0.36,45.84,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202020,25,3988,1,100,8644780,0.29,46.13,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202021,15,4003,1,100,8644780,0.17,46.31,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202022,19,4022,1,100,8644780,0.22,46.53,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202023,5,4027,1,100,8644780,0.06,46.58,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202024,7,4034,1,100,8644780,0.08,46.66,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202025,17,4051,1,100,8644780,0.2,46.86,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202026,17,4068,1,100,8644780,0.2,47.06,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202027,38,4106,1,100,8644780,0.44,47.5,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202028,54,4160,1,100,8644780,0.62,48.12,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202029,35,4195,1,100,8644780,0.4,48.53,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202030,58,4253,1,100,8644780,0.67,49.2,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202031,62,4315,1,100,8644780,0.72,49.91,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202032,49,4364,1,100,8644780,0.57,50.48,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202033,54,4418,1,100,8644780,0.62,51.11,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202034,51,4469,1,100,8644780,0.59,51.7,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202035,44,4513,1,100,8644780,0.51,52.2,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202036,72,4585,1,100,8644780,0.83,53.04,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202037,101,4686,1,100,8644780,1.17,54.21,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202038,105,4791,1,100,8644780,1.21,55.42,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202039,110,4901,1,100,8644780,1.27,56.69,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202040,161,5062,1,100,8644780,1.86,58.56,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202041,277,5339,1,100,8644780,3.2,61.76,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202042,629,5968,1,100,8644780,7.28,69.04,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202043,1181,7149,1,100,8644780,13.66,82.7,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202044,1581,8730,1,100,8644780,18.29,100.99,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202045,1610,10340,1,100,8644780,18.62,119.61,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202046,1467,11807,1,100,8644780,16.97,136.58,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202047,1278,13085,1,100,8644780,14.78,151.36,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202048,1178,14263,1,100,8644780,13.63,164.99,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202049,1141,15404,1,100,8644780,13.2,178.19,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202050,1196,16600,1,100,8644780,13.83,192.02,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202051,1128,17728,1,100,8644780,13.05,205.07,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202052,1092,18820,1,100,8644780,12.63,217.7,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202053,1107,19927,1,100,8644780,12.81,230.51,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202101,933,20860,1,100,8644780,10.79,241.3,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202102,664,21524,1,100,8644780,7.68,248.98,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202103,521,22045,1,100,8644780,6.03,255.01,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202104,435,22480,1,100,8644780,5.03,260.04,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202105,390,22870,1,100,8644780,4.51,264.55,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202106,299,23169,1,100,8644780,3.46,268.01,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202107,287,23456,1,100,8644780,3.32,271.33,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202108,263,23719,1,100,8644780,3.04,274.37,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"CHFL",202109,308,24027,1,100,8644780,3.56,277.94,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"CHFL",202110,311,24338,1,100,8644780,3.6,281.53,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"CHFL",202111,295,24633,1,100,8644780,3.41,284.95,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"CHFL",202112,48,24681,1,100,8644780,0.56,285.5,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"AG",202009,3,3,1,100,685845,0.44,0.44,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202010,6,9,1,100,685845,0.87,1.31,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202011,6,15,1,100,685845,0.87,2.19,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202012,19,34,1,100,685845,2.77,4.96,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202013,56,90,1,100,685845,8.17,13.12,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202014,26,116,1,100,685845,3.79,16.91,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202015,22,138,1,100,685845,3.21,20.12,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202016,8,146,1,100,685845,1.17,21.29,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202017,11,157,1,100,685845,1.6,22.89,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202018,6,163,1,100,685845,0.87,23.77,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202019,2,165,1,100,685845,0.29,24.06,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202020,3,168,1,100,685845,0.44,24.5,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202021,1,169,1,100,685845,0.15,24.64,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202022,2,171,1,100,685845,0.29,24.93,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202023,0,171,NA,NA,685845,0,24.93,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202024,0,171,NA,NA,685845,0,24.93,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202025,0,171,NA,NA,685845,0,24.93,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202026,0,171,NA,NA,685845,0,24.93,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202027,1,172,1,100,685845,0.15,25.08,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202028,0,172,NA,NA,685845,0,25.08,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202029,4,176,1,100,685845,0.58,25.66,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202030,6,182,1,100,685845,0.87,26.54,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202031,6,188,1,100,685845,0.87,27.41,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202032,1,189,1,100,685845,0.15,27.56,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202033,2,191,1,100,685845,0.29,27.85,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202034,5,196,1,100,685845,0.73,28.58,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202035,0,196,NA,NA,685845,0,28.58,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202036,2,198,1,100,685845,0.29,28.87,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202037,6,204,1,100,685845,0.87,29.74,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202038,4,208,1,100,685845,0.58,30.33,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202039,7,215,1,100,685845,1.02,31.35,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202040,7,222,1,100,685845,1.02,32.37,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202041,12,234,1,100,685845,1.75,34.12,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202042,20,254,1,100,685845,2.92,37.03,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202043,48,302,1,100,685845,7,44.03,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202044,84,386,1,100,685845,12.25,56.28,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202045,90,476,1,100,685845,13.12,69.4,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202046,85,561,1,100,685845,12.39,81.8,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202047,98,659,1,100,685845,14.29,96.09,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202048,101,760,1,100,685845,14.73,110.81,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202049,74,834,1,100,685845,10.79,121.6,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202050,100,934,1,100,685845,14.58,136.18,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202051,96,1030,1,100,685845,14,150.18,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202052,73,1103,1,100,685845,10.64,160.82,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202053,54,1157,1,100,685845,7.87,168.7,"COVID19Hosp","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
