"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"50 - 59","BE",202010,0,0,NA,NA,156601,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202011,0,0,NA,NA,156601,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202012,0,0,0,0,156601,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202013,0,0,0,0,156601,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202014,0,0,0,0,156601,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202015,1,1,0.04,4,156601,0.64,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202016,0,1,0,0,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202017,0,1,0,0,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202018,0,1,0,0,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202019,0,1,0,0,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202020,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202021,0,1,0,0,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202022,0,1,0,0,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202023,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BE",202024,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202025,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202026,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202027,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202028,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202029,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202030,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202031,0,1,NA,NA,156601,0,0.64,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202032,1,2,1,100,156601,0.64,1.28,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202033,0,2,NA,NA,156601,0,1.28,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202034,1,3,1,100,156601,0.64,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202035,0,3,NA,NA,156601,0,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202036,0,3,NA,NA,156601,0,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202037,0,3,NA,NA,156601,0,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202038,0,3,0,0,156601,0,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202039,0,3,0,0,156601,0,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BE",202040,0,3,0,0,156601,0,1.92,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202041,1,4,1,100,156601,0.64,2.55,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202042,0,4,0,0,156601,0,2.55,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202043,0,4,0,0,156601,0,2.55,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202044,1,5,0.022,2.2,156601,0.64,3.19,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202045,0,5,0,0,156601,0,3.19,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202046,0,5,0,0,156601,0,3.19,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202047,0,5,0,0,156601,0,3.19,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202048,2,7,0.027,2.7,156601,1.28,4.47,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202049,2,9,0.029,2.9,156601,1.28,5.75,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202050,1,10,0.018,1.8,156601,0.64,6.39,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202051,3,13,0.043,4.3,156601,1.92,8.3,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202052,0,13,0,0,156601,0,8.3,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202053,0,13,0,0,156601,0,8.3,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202101,0,13,0,0,156601,0,8.3,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202102,1,14,0.024,2.4,156601,0.64,8.94,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202103,1,15,0.019,1.9,156601,0.64,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202104,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202105,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202106,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202107,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BE",202108,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BE",202109,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BE",202110,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BE",202111,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BE",202112,0,15,0,0,156601,0,9.58,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202009,0,0,NA,NA,45905,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202010,0,0,0,0,45905,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202011,1,1,1,100,45905,2.18,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202012,0,1,0,0,45905,0,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202013,0,1,0,0,45905,0,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202014,0,1,0,0,45905,0,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202015,0,1,0,0,45905,0,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202016,0,1,NA,NA,45905,0,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202017,0,1,0,0,45905,0,2.18,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202018,1,2,0.333,33.3,45905,2.18,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202019,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202020,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202021,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202022,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202023,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BL",202024,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202025,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202026,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202027,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202028,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202029,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202030,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202031,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202032,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202033,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202034,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202035,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202036,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202037,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202038,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202039,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202040,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202041,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202042,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202043,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202044,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202045,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202046,1,3,0.1,10,45905,2.18,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202047,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202048,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202049,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202050,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202051,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202052,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202053,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202101,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202102,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202103,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202104,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202105,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202106,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202107,0,3,NA,NA,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202108,0,3,NA,NA,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BL",202109,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BL",202110,0,3,NA,NA,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BL",202111,0,3,NA,NA,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BL",202112,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202009,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202010,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202011,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202012,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202013,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202014,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202015,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202016,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202017,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202018,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202019,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202020,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202021,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202022,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202023,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202024,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202025,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202026,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202027,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202028,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202029,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202030,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202031,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202032,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202033,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202034,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202035,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202036,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202037,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202038,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
